timestamp,one_minus_M_AE
2024-05-10 16:14:00+00:00,156
2024-05-10 16:15:00+00:00,178
2024-05-10 16:16:00+00:00,191
2024-05-10 16:17:00+00:00,201
2024-05-10 16:18:00+00:00,231
2024-05-10 16:19:00+00:00,229
2024-05-10 16:20:00+00:00,229
2024-05-10 16:21:00+00:00,220
2024-05-10 16:22:00+00:00,186
2024-05-10 16:23:00+00:00,166
2024-05-10 16:24:00+00:00,200
2024-05-10 16:25:00+00:00,267
2024-05-10 16:26:00+00:00,283
2024-05-10 16:27:00+00:00,224
2024-05-10 16:28:00+00:00,205
2024-05-10 16:29:00+00:00,207
2024-05-10 16:30:00+00:00,216
2024-05-10 16:31:00+00:00,235
2024-05-10 16:32:00+00:00,220
2024-05-10 16:33:00+00:00,213
2024-05-10 16:34:00+00:00,183
2024-05-10 16:35:00+00:00,161
2024-05-10 16:36:00+00:00,135
2024-05-10 16:37:00+00:00,120
2024-05-10 16:38:00+00:00,125
2024-05-10 16:39:00+00:00,146
2024-05-10 16:40:00+00:00,156
2024-05-10 16:41:00+00:00,133
2024-05-10 16:42:00+00:00,109
2024-05-10 16:43:00+00:00,111
2024-05-10 16:44:00+00:00,118
2024-05-10 16:45:00+00:00,108
2024-05-10 16:46:00+00:00,91
2024-05-10 16:47:00+00:00,78
2024-05-10 16:48:00+00:00,105
2024-05-10 16:49:00+00:00,140
2024-05-10 16:50:00+00:00,127
2024-05-10 16:51:00+00:00,114
2024-05-10 16:52:00+00:00,128
2024-05-10 16:53:00+00:00,174
2024-05-10 16:54:00+00:00,193
2024-05-10 16:55:00+00:00,137
2024-05-10 16:56:00+00:00,116
2024-05-10 16:57:00+00:00,96
2024-05-10 16:58:00+00:00,70
2024-05-10 16:59:00+00:00,123
2024-05-10 17:00:00+00:00,124
2024-05-10 17:01:00+00:00,85
2024-05-10 17:02:00+00:00,78
2024-05-10 17:03:00+00:00,94
2024-05-10 17:04:00+00:00,81
2024-05-10 17:05:00+00:00,74
2024-05-10 17:06:00+00:00,260
2024-05-10 17:07:00+00:00,516
2024-05-10 17:08:00+00:00,1297
2024-05-10 17:09:00+00:00,730
2024-05-10 17:10:00+00:00,597
2024-05-10 17:11:00+00:00,390
2024-05-10 17:12:00+00:00,910
2024-05-10 17:13:00+00:00,662
2024-05-10 17:14:00+00:00,642
2024-05-10 17:15:00+00:00,608
2024-05-10 17:16:00+00:00,447
2024-05-10 17:17:00+00:00,496
2024-05-10 17:18:00+00:00,632
2024-05-10 17:19:00+00:00,781
2024-05-10 17:20:00+00:00,693
2024-05-10 17:21:00+00:00,847
2024-05-10 17:22:00+00:00,1308
2024-05-10 17:23:00+00:00,1728
2024-05-10 17:24:00+00:00,1592
2024-05-10 17:25:00+00:00,1854
2024-05-10 17:26:00+00:00,2220
2024-05-10 17:27:00+00:00,2211
2024-05-10 17:28:00+00:00,2379
2024-05-10 17:29:00+00:00,2220
2024-05-10 17:30:00+00:00,1949
2024-05-10 17:31:00+00:00,1693
2024-05-10 17:32:00+00:00,1551
2024-05-10 17:33:00+00:00,1485
2024-05-10 17:34:00+00:00,1614
2024-05-10 17:35:00+00:00,1685
2024-05-10 17:36:00+00:00,1835
2024-05-10 17:37:00+00:00,1893
2024-05-10 17:38:00+00:00,2323
2024-05-10 17:39:00+00:00,2181
2024-05-10 17:40:00+00:00,2250
2024-05-10 17:41:00+00:00,2151
2024-05-10 17:42:00+00:00,2012
2024-05-10 17:43:00+00:00,1745
2024-05-10 17:44:00+00:00,1724
2024-05-10 17:45:00+00:00,1819
2024-05-10 17:46:00+00:00,1826
2024-05-10 17:47:00+00:00,1591
2024-05-10 17:48:00+00:00,1298
2024-05-10 17:49:00+00:00,1380
2024-05-10 17:50:00+00:00,1655
2024-05-10 17:51:00+00:00,1761
2024-05-10 17:52:00+00:00,1829
2024-05-10 17:53:00+00:00,1665
2024-05-10 17:54:00+00:00,1558
2024-05-10 17:55:00+00:00,1408
2024-05-10 17:56:00+00:00,1228
2024-05-10 17:57:00+00:00,1207
2024-05-10 17:58:00+00:00,1163
2024-05-10 17:59:00+00:00,1111
2024-05-10 18:00:00+00:00,1214
2024-05-10 18:01:00+00:00,1502
2024-05-10 18:02:00+00:00,1777
2024-05-10 18:03:00+00:00,2012
2024-05-10 18:04:00+00:00,2055
2024-05-10 18:05:00+00:00,2078
2024-05-10 18:06:00+00:00,2000
2024-05-10 18:07:00+00:00,1798
2024-05-10 18:08:00+00:00,1630
2024-05-10 18:09:00+00:00,1461
2024-05-10 18:10:00+00:00,1232
2024-05-10 18:11:00+00:00,1023
2024-05-10 18:12:00+00:00,990
2024-05-10 18:13:00+00:00,1048
2024-05-10 18:14:00+00:00,1093
2024-05-10 18:15:00+00:00,1213
2024-05-10 18:16:00+00:00,1273
2024-05-10 18:17:00+00:00,1240
2024-05-10 18:18:00+00:00,1206
2024-05-10 18:19:00+00:00,1165
2024-05-10 18:20:00+00:00,1030
2024-05-10 18:21:00+00:00,920
2024-05-10 18:22:00+00:00,896
2024-05-10 18:23:00+00:00,763
2024-05-10 18:24:00+00:00,651
2024-05-10 18:25:00+00:00,701
2024-05-10 18:26:00+00:00,887
2024-05-10 18:27:00+00:00,1132
2024-05-10 18:28:00+00:00,1299
2024-05-10 18:29:00+00:00,1351
2024-05-10 18:30:00+00:00,1325
2024-05-10 18:31:00+00:00,1367
2024-05-10 18:32:00+00:00,1504
2024-05-10 18:33:00+00:00,1181
2024-05-10 18:34:00+00:00,830
2024-05-10 18:35:00+00:00,637
2024-05-10 18:36:00+00:00,618
2024-05-10 18:37:00+00:00,713
2024-05-10 18:38:00+00:00,862
2024-05-10 18:39:00+00:00,942
2024-05-10 18:40:00+00:00,916
2024-05-10 18:41:00+00:00,873
2024-05-10 18:42:00+00:00,755
2024-05-10 18:43:00+00:00,626
2024-05-10 18:44:00+00:00,633
2024-05-10 18:45:00+00:00,637
2024-05-10 18:46:00+00:00,781
2024-05-10 18:47:00+00:00,877
2024-05-10 18:48:00+00:00,846
2024-05-10 18:49:00+00:00,829
2024-05-10 18:50:00+00:00,824
2024-05-10 18:51:00+00:00,978
2024-05-10 18:52:00+00:00,1032
2024-05-10 18:53:00+00:00,1021
2024-05-10 18:54:00+00:00,952
2024-05-10 18:55:00+00:00,1025
2024-05-10 18:56:00+00:00,1038
2024-05-10 18:57:00+00:00,1022
2024-05-10 18:58:00+00:00,1021
2024-05-10 18:59:00+00:00,817
2024-05-10 19:00:00+00:00,559
2024-05-10 19:01:00+00:00,431
2024-05-10 19:02:00+00:00,368
2024-05-10 19:03:00+00:00,307
2024-05-10 19:04:00+00:00,275
2024-05-10 19:05:00+00:00,239
2024-05-10 19:06:00+00:00,256
2024-05-10 19:07:00+00:00,311
2024-05-10 19:08:00+00:00,404
2024-05-10 19:09:00+00:00,549
2024-05-10 19:10:00+00:00,519
2024-05-10 19:11:00+00:00,642
2024-05-10 19:12:00+00:00,1220
2024-05-10 19:13:00+00:00,1832
2024-05-10 19:14:00+00:00,2235
2024-05-10 19:15:00+00:00,2457
2024-05-10 19:16:00+00:00,2518
2024-05-10 19:17:00+00:00,2700
2024-05-10 19:18:00+00:00,2774
2024-05-10 19:19:00+00:00,2642
2024-05-10 19:20:00+00:00,2346
2024-05-10 19:21:00+00:00,2196
2024-05-10 19:22:00+00:00,2239
2024-05-10 19:23:00+00:00,2242
2024-05-10 19:24:00+00:00,2147
2024-05-10 19:25:00+00:00,1922
2024-05-10 19:26:00+00:00,1784
2024-05-10 19:27:00+00:00,1785
2024-05-10 19:28:00+00:00,1728
2024-05-10 19:29:00+00:00,1555
2024-05-10 19:30:00+00:00,1349
2024-05-10 19:31:00+00:00,1432
2024-05-10 19:32:00+00:00,1358
2024-05-10 19:33:00+00:00,1454
2024-05-10 19:34:00+00:00,1521
2024-05-10 19:35:00+00:00,1522
2024-05-10 19:36:00+00:00,1675
2024-05-10 19:37:00+00:00,1889
2024-05-10 19:38:00+00:00,1950
2024-05-10 19:39:00+00:00,2214
2024-05-10 19:40:00+00:00,2632
2024-05-10 19:41:00+00:00,2816
2024-05-10 19:42:00+00:00,2931
2024-05-10 19:43:00+00:00,2945
2024-05-10 19:44:00+00:00,2824
2024-05-10 19:45:00+00:00,2986
2024-05-10 19:46:00+00:00,3147
2024-05-10 19:47:00+00:00,3601
2024-05-10 19:48:00+00:00,4098
2024-05-10 19:49:00+00:00,3869
2024-05-10 19:50:00+00:00,3245
2024-05-10 19:51:00+00:00,2850
2024-05-10 19:52:00+00:00,2319
2024-05-10 19:53:00+00:00,1956
2024-05-10 19:54:00+00:00,1573
2024-05-10 19:55:00+00:00,1250
2024-05-10 19:56:00+00:00,1122
2024-05-10 19:57:00+00:00,1033
2024-05-10 19:58:00+00:00,897
2024-05-10 19:59:00+00:00,799
2024-05-10 20:00:00+00:00,704
2024-05-10 20:01:00+00:00,672
2024-05-10 20:02:00+00:00,615
2024-05-10 20:03:00+00:00,657
2024-05-10 20:04:00+00:00,639
2024-05-10 20:05:00+00:00,640
2024-05-10 20:06:00+00:00,666
2024-05-10 20:07:00+00:00,727
2024-05-10 20:08:00+00:00,732
2024-05-10 20:09:00+00:00,737
2024-05-10 20:10:00+00:00,773
2024-05-10 20:11:00+00:00,709
2024-05-10 20:12:00+00:00,683
2024-05-10 20:13:00+00:00,729
2024-05-10 20:14:00+00:00,706
2024-05-10 20:15:00+00:00,682
2024-05-10 20:16:00+00:00,650
2024-05-10 20:17:00+00:00,674
2024-05-10 20:18:00+00:00,696
2024-05-10 20:19:00+00:00,657
2024-05-10 20:20:00+00:00,664
2024-05-10 20:21:00+00:00,661
2024-05-10 20:22:00+00:00,641
2024-05-10 20:23:00+00:00,751
2024-05-10 20:24:00+00:00,732
2024-05-10 20:25:00+00:00,791
2024-05-10 20:26:00+00:00,835
2024-05-10 20:27:00+00:00,891
2024-05-10 20:28:00+00:00,956
2024-05-10 20:29:00+00:00,895
2024-05-10 20:30:00+00:00,970
2024-05-10 20:31:00+00:00,1062
2024-05-10 20:32:00+00:00,1056
2024-05-10 20:33:00+00:00,1035
2024-05-10 20:34:00+00:00,907
2024-05-10 20:35:00+00:00,942
2024-05-10 20:36:00+00:00,990
2024-05-10 20:37:00+00:00,1047
2024-05-10 20:38:00+00:00,1053
2024-05-10 20:39:00+00:00,974
2024-05-10 20:40:00+00:00,1007
2024-05-10 20:41:00+00:00,1046
2024-05-10 20:42:00+00:00,1100
2024-05-10 20:43:00+00:00,1112
2024-05-10 20:44:00+00:00,1067
2024-05-10 20:45:00+00:00,1068
2024-05-10 20:46:00+00:00,977
2024-05-10 20:47:00+00:00,955
2024-05-10 20:48:00+00:00,1002
2024-05-10 20:49:00+00:00,1040
2024-05-10 20:50:00+00:00,1042
2024-05-10 20:51:00+00:00,1070
2024-05-10 20:52:00+00:00,1009
2024-05-10 20:53:00+00:00,1036
2024-05-10 20:54:00+00:00,1057
2024-05-10 20:55:00+00:00,1024
2024-05-10 20:56:00+00:00,1043
2024-05-10 20:57:00+00:00,1012
2024-05-10 20:58:00+00:00,941
2024-05-10 20:59:00+00:00,839
2024-05-10 21:00:00+00:00,773
2024-05-10 21:01:00+00:00,784
2024-05-10 21:02:00+00:00,848
2024-05-10 21:03:00+00:00,844
2024-05-10 21:04:00+00:00,850
2024-05-10 21:05:00+00:00,894
2024-05-10 21:06:00+00:00,887
2024-05-10 21:07:00+00:00,851
2024-05-10 21:08:00+00:00,800
2024-05-10 21:09:00+00:00,816
2024-05-10 21:10:00+00:00,865
2024-05-10 21:11:00+00:00,876
2024-05-10 21:12:00+00:00,878
2024-05-10 21:13:00+00:00,814
2024-05-10 21:14:00+00:00,767
2024-05-10 21:15:00+00:00,769
2024-05-10 21:16:00+00:00,764
2024-05-10 21:17:00+00:00,789
2024-05-10 21:18:00+00:00,809
2024-05-10 21:19:00+00:00,710
2024-05-10 21:20:00+00:00,716
2024-05-10 21:21:00+00:00,708
2024-05-10 21:22:00+00:00,717
2024-05-10 21:23:00+00:00,825
2024-05-10 21:24:00+00:00,917
2024-05-10 21:25:00+00:00,1007
2024-05-10 21:26:00+00:00,1068
2024-05-10 21:27:00+00:00,1066
2024-05-10 21:28:00+00:00,936
2024-05-10 21:29:00+00:00,762
2024-05-10 21:30:00+00:00,500
2024-05-10 21:31:00+00:00,496
2024-05-10 21:32:00+00:00,503
2024-05-10 21:33:00+00:00,717
2024-05-10 21:34:00+00:00,841
2024-05-10 21:35:00+00:00,836
2024-05-10 21:36:00+00:00,802
2024-05-10 21:37:00+00:00,764
2024-05-10 21:38:00+00:00,726
2024-05-10 21:39:00+00:00,649
2024-05-10 21:40:00+00:00,589
2024-05-10 21:41:00+00:00,559
2024-05-10 21:42:00+00:00,527
2024-05-10 21:43:00+00:00,456
2024-05-10 21:44:00+00:00,371
2024-05-10 21:45:00+00:00,396
2024-05-10 21:46:00+00:00,380
2024-05-10 21:47:00+00:00,385
2024-05-10 21:48:00+00:00,410
2024-05-10 21:49:00+00:00,430
2024-05-10 21:50:00+00:00,466
2024-05-10 21:51:00+00:00,562
2024-05-10 21:52:00+00:00,725
2024-05-10 21:53:00+00:00,810
2024-05-10 21:54:00+00:00,762
2024-05-10 21:55:00+00:00,639
2024-05-10 21:56:00+00:00,552
2024-05-10 21:57:00+00:00,551
2024-05-10 21:58:00+00:00,607
2024-05-10 21:59:00+00:00,703
2024-05-10 22:00:00+00:00,753
2024-05-10 22:01:00+00:00,779
2024-05-10 22:02:00+00:00,799
2024-05-10 22:03:00+00:00,818
2024-05-10 22:04:00+00:00,866
2024-05-10 22:05:00+00:00,784
2024-05-10 22:06:00+00:00,659
2024-05-10 22:07:00+00:00,554
2024-05-10 22:08:00+00:00,590
2024-05-10 22:09:00+00:00,590
2024-05-10 22:10:00+00:00,532
2024-05-10 22:11:00+00:00,500
2024-05-10 22:12:00+00:00,594
2024-05-10 22:13:00+00:00,645
2024-05-10 22:14:00+00:00,764
2024-05-10 22:15:00+00:00,860
2024-05-10 22:16:00+00:00,899
2024-05-10 22:17:00+00:00,804
2024-05-10 22:18:00+00:00,749
2024-05-10 22:19:00+00:00,985
2024-05-10 22:20:00+00:00,1073
2024-05-10 22:21:00+00:00,1090
2024-05-10 22:22:00+00:00,1019
2024-05-10 22:23:00+00:00,1037
2024-05-10 22:24:00+00:00,1009
2024-05-10 22:25:00+00:00,987
2024-05-10 22:26:00+00:00,990
2024-05-10 22:27:00+00:00,885
2024-05-10 22:28:00+00:00,737
2024-05-10 22:29:00+00:00,577
2024-05-10 22:30:00+00:00,489
2024-05-10 22:31:00+00:00,494
2024-05-10 22:32:00+00:00,560
2024-05-10 22:33:00+00:00,620
2024-05-10 22:34:00+00:00,674
2024-05-10 22:35:00+00:00,1011
2024-05-10 22:36:00+00:00,1340
2024-05-10 22:37:00+00:00,1132
2024-05-10 22:38:00+00:00,1207
2024-05-10 22:39:00+00:00,1427
2024-05-10 22:40:00+00:00,1976
2024-05-10 22:41:00+00:00,2023
2024-05-10 22:42:00+00:00,1541
2024-05-10 22:43:00+00:00,1211
2024-05-10 22:44:00+00:00,688
2024-05-10 22:45:00+00:00,689
2024-05-10 22:46:00+00:00,977
2024-05-10 22:47:00+00:00,1192
2024-05-10 22:48:00+00:00,1330
2024-05-10 22:49:00+00:00,1743
2024-05-10 22:50:00+00:00,1938
2024-05-10 22:51:00+00:00,1983
2024-05-10 22:52:00+00:00,1914
2024-05-10 22:53:00+00:00,1824
2024-05-10 22:54:00+00:00,1865
2024-05-10 22:55:00+00:00,1778
2024-05-10 22:56:00+00:00,1829
2024-05-10 22:57:00+00:00,1730
2024-05-10 22:58:00+00:00,1639
2024-05-10 22:59:00+00:00,1603
2024-05-10 23:00:00+00:00,1545
2024-05-10 23:01:00+00:00,1456
2024-05-10 23:02:00+00:00,1410
2024-05-10 23:03:00+00:00,1436
2024-05-10 23:04:00+00:00,1563
2024-05-10 23:05:00+00:00,1735
2024-05-10 23:06:00+00:00,1792
2024-05-10 23:07:00+00:00,1730
2024-05-10 23:08:00+00:00,1696
2024-05-10 23:09:00+00:00,1509
2024-05-10 23:10:00+00:00,1342
2024-05-10 23:11:00+00:00,1107
2024-05-10 23:12:00+00:00,1247
2024-05-10 23:13:00+00:00,1338
2024-05-10 23:14:00+00:00,1548
2024-05-10 23:15:00+00:00,1753
2024-05-10 23:16:00+00:00,1852
2024-05-10 23:17:00+00:00,1847
2024-05-10 23:18:00+00:00,1768
2024-05-10 23:19:00+00:00,1642
2024-05-10 23:20:00+00:00,1549
2024-05-10 23:21:00+00:00,1511
2024-05-10 23:22:00+00:00,1498
2024-05-10 23:23:00+00:00,1595
2024-05-10 23:24:00+00:00,1641
2024-05-10 23:25:00+00:00,1551
2024-05-10 23:26:00+00:00,1441
2024-05-10 23:27:00+00:00,1315
2024-05-10 23:28:00+00:00,1228
2024-05-10 23:29:00+00:00,1116
2024-05-10 23:30:00+00:00,1034
2024-05-10 23:31:00+00:00,1052
2024-05-10 23:32:00+00:00,1056
2024-05-10 23:33:00+00:00,1051
2024-05-10 23:34:00+00:00,956
2024-05-10 23:35:00+00:00,990
2024-05-10 23:36:00+00:00,984
2024-05-10 23:37:00+00:00,1011
2024-05-10 23:38:00+00:00,1014
2024-05-10 23:39:00+00:00,1012
2024-05-10 23:40:00+00:00,1082
2024-05-10 23:41:00+00:00,1100
2024-05-10 23:42:00+00:00,1032
2024-05-10 23:43:00+00:00,1055
2024-05-10 23:44:00+00:00,1034
2024-05-10 23:45:00+00:00,1068
2024-05-10 23:46:00+00:00,1054
2024-05-10 23:47:00+00:00,1163
2024-05-10 23:48:00+00:00,1291
2024-05-10 23:49:00+00:00,1416
2024-05-10 23:50:00+00:00,1419
2024-05-10 23:51:00+00:00,1380
2024-05-10 23:52:00+00:00,1359
2024-05-10 23:53:00+00:00,1341
2024-05-10 23:54:00+00:00,1258
2024-05-10 23:55:00+00:00,1097
2024-05-10 23:56:00+00:00,912
2024-05-10 23:57:00+00:00,812
2024-05-10 23:58:00+00:00,762
2024-05-10 23:59:00+00:00,720
2024-05-11 00:00:00+00:00,674
2024-05-11 00:01:00+00:00,661
2024-05-11 00:02:00+00:00,619
2024-05-11 00:03:00+00:00,577
2024-05-11 00:04:00+00:00,580
2024-05-11 00:05:00+00:00,562
2024-05-11 00:06:00+00:00,521
2024-05-11 00:07:00+00:00,456
2024-05-11 00:08:00+00:00,399
2024-05-11 00:09:00+00:00,387
2024-05-11 00:10:00+00:00,335
2024-05-11 00:11:00+00:00,319
2024-05-11 00:12:00+00:00,323
2024-05-11 00:13:00+00:00,291
2024-05-11 00:14:00+00:00,262
2024-05-11 00:15:00+00:00,332
2024-05-11 00:16:00+00:00,444
2024-05-11 00:17:00+00:00,638
2024-05-11 00:18:00+00:00,879
2024-05-11 00:19:00+00:00,1084
2024-05-11 00:20:00+00:00,1030
2024-05-11 00:21:00+00:00,905
2024-05-11 00:22:00+00:00,909
2024-05-11 00:23:00+00:00,938
2024-05-11 00:24:00+00:00,866
2024-05-11 00:25:00+00:00,790
2024-05-11 00:26:00+00:00,876
2024-05-11 00:27:00+00:00,923
2024-05-11 00:28:00+00:00,1017
2024-05-11 00:29:00+00:00,1104
2024-05-11 00:30:00+00:00,1131
2024-05-11 00:31:00+00:00,1114
2024-05-11 00:32:00+00:00,1215
2024-05-11 00:33:00+00:00,1159
2024-05-11 00:34:00+00:00,1190
2024-05-11 00:35:00+00:00,1089
2024-05-11 00:36:00+00:00,1168
2024-05-11 00:37:00+00:00,1130
2024-05-11 00:38:00+00:00,1170
2024-05-11 00:39:00+00:00,1252
2024-05-11 00:40:00+00:00,1308
2024-05-11 00:41:00+00:00,1338
2024-05-11 00:42:00+00:00,1366
2024-05-11 00:43:00+00:00,1413
2024-05-11 00:44:00+00:00,1414
2024-05-11 00:45:00+00:00,1304
2024-05-11 00:46:00+00:00,1134
2024-05-11 00:47:00+00:00,827
2024-05-11 00:48:00+00:00,751
2024-05-11 00:49:00+00:00,837
2024-05-11 00:50:00+00:00,757
2024-05-11 00:51:00+00:00,805
2024-05-11 00:52:00+00:00,876
2024-05-11 00:53:00+00:00,928
2024-05-11 00:54:00+00:00,999
2024-05-11 00:55:00+00:00,1005
2024-05-11 00:56:00+00:00,991
2024-05-11 00:57:00+00:00,967
2024-05-11 00:58:00+00:00,1022
2024-05-11 00:59:00+00:00,1073
2024-05-11 01:00:00+00:00,1078
2024-05-11 01:01:00+00:00,1043
2024-05-11 01:02:00+00:00,1036
2024-05-11 01:03:00+00:00,1006
2024-05-11 01:04:00+00:00,998
2024-05-11 01:05:00+00:00,1015
2024-05-11 01:06:00+00:00,916
2024-05-11 01:07:00+00:00,913
2024-05-11 01:08:00+00:00,804
2024-05-11 01:09:00+00:00,683
2024-05-11 01:10:00+00:00,640
2024-05-11 01:11:00+00:00,551
2024-05-11 01:12:00+00:00,619
2024-05-11 01:13:00+00:00,677
2024-05-11 01:14:00+00:00,748
2024-05-11 01:15:00+00:00,934
2024-05-11 01:16:00+00:00,976
2024-05-11 01:17:00+00:00,927
2024-05-11 01:18:00+00:00,861
2024-05-11 01:19:00+00:00,882
2024-05-11 01:20:00+00:00,893
2024-05-11 01:21:00+00:00,849
2024-05-11 01:22:00+00:00,969
2024-05-11 01:23:00+00:00,985
2024-05-11 01:24:00+00:00,971
2024-05-11 01:25:00+00:00,939
2024-05-11 01:26:00+00:00,903
2024-05-11 01:27:00+00:00,891
2024-05-11 01:28:00+00:00,803
2024-05-11 01:29:00+00:00,860
2024-05-11 01:30:00+00:00,858
2024-05-11 01:31:00+00:00,1011
2024-05-11 01:32:00+00:00,1117
2024-05-11 01:33:00+00:00,1143
2024-05-11 01:34:00+00:00,1158
2024-05-11 01:35:00+00:00,1130
2024-05-11 01:36:00+00:00,1028
2024-05-11 01:37:00+00:00,1071
2024-05-11 01:38:00+00:00,1111
2024-05-11 01:39:00+00:00,1122
2024-05-11 01:40:00+00:00,1055
2024-05-11 01:41:00+00:00,985
2024-05-11 01:42:00+00:00,943
2024-05-11 01:43:00+00:00,832
2024-05-11 01:44:00+00:00,731
2024-05-11 01:45:00+00:00,764
2024-05-11 01:46:00+00:00,874
2024-05-11 01:47:00+00:00,892
2024-05-11 01:48:00+00:00,883
2024-05-11 01:49:00+00:00,990
2024-05-11 01:50:00+00:00,932
2024-05-11 01:51:00+00:00,990
2024-05-11 01:52:00+00:00,1032
2024-05-11 01:53:00+00:00,983
2024-05-11 01:54:00+00:00,884
2024-05-11 01:55:00+00:00,915
2024-05-11 01:56:00+00:00,963
2024-05-11 01:57:00+00:00,999
2024-05-11 01:58:00+00:00,934
2024-05-11 01:59:00+00:00,887
2024-05-11 02:00:00+00:00,824
2024-05-11 02:01:00+00:00,793
2024-05-11 02:02:00+00:00,802
2024-05-11 02:03:00+00:00,844
2024-05-11 02:04:00+00:00,911
2024-05-11 02:05:00+00:00,933
2024-05-11 02:06:00+00:00,845
2024-05-11 02:07:00+00:00,855
2024-05-11 02:08:00+00:00,853
2024-05-11 02:09:00+00:00,892
2024-05-11 02:10:00+00:00,883
2024-05-11 02:11:00+00:00,945
2024-05-11 02:12:00+00:00,1101
2024-05-11 02:13:00+00:00,1158
2024-05-11 02:14:00+00:00,1227
2024-05-11 02:15:00+00:00,1193
2024-05-11 02:16:00+00:00,1147
2024-05-11 02:17:00+00:00,1140
2024-05-11 02:18:00+00:00,1095
2024-05-11 02:19:00+00:00,1096
2024-05-11 02:20:00+00:00,1026
2024-05-11 02:21:00+00:00,1063
2024-05-11 02:22:00+00:00,1156
2024-05-11 02:23:00+00:00,1059
2024-05-11 02:24:00+00:00,1105
2024-05-11 02:25:00+00:00,1069
2024-05-11 02:26:00+00:00,1051
2024-05-11 02:27:00+00:00,969
2024-05-11 02:28:00+00:00,975
2024-05-11 02:29:00+00:00,950
2024-05-11 02:30:00+00:00,933
2024-05-11 02:31:00+00:00,915
2024-05-11 02:32:00+00:00,991
2024-05-11 02:33:00+00:00,1081
2024-05-11 02:34:00+00:00,1046
2024-05-11 02:35:00+00:00,977
2024-05-11 02:36:00+00:00,1050
2024-05-11 02:37:00+00:00,1106
2024-05-11 02:38:00+00:00,1175
2024-05-11 02:39:00+00:00,1173
2024-05-11 02:40:00+00:00,1158
2024-05-11 02:41:00+00:00,1192
2024-05-11 02:42:00+00:00,1213
2024-05-11 02:43:00+00:00,1117
2024-05-11 02:44:00+00:00,1106
2024-05-11 02:45:00+00:00,1164
2024-05-11 02:46:00+00:00,1167
2024-05-11 02:47:00+00:00,1108
2024-05-11 02:48:00+00:00,1138
2024-05-11 02:49:00+00:00,1222
2024-05-11 02:50:00+00:00,1118
2024-05-11 02:51:00+00:00,1068
2024-05-11 02:52:00+00:00,975
2024-05-11 02:53:00+00:00,935
2024-05-11 02:54:00+00:00,933
2024-05-11 02:55:00+00:00,827
2024-05-11 02:56:00+00:00,730
2024-05-11 02:57:00+00:00,747
2024-05-11 02:58:00+00:00,749
2024-05-11 02:59:00+00:00,743
2024-05-11 03:00:00+00:00,724
2024-05-11 03:01:00+00:00,714
2024-05-11 03:02:00+00:00,663
2024-05-11 03:03:00+00:00,673
2024-05-11 03:04:00+00:00,779
2024-05-11 03:05:00+00:00,831
2024-05-11 03:06:00+00:00,873
2024-05-11 03:07:00+00:00,1004
2024-05-11 03:08:00+00:00,1082
2024-05-11 03:09:00+00:00,1108
2024-05-11 03:10:00+00:00,1063
2024-05-11 03:11:00+00:00,1194
2024-05-11 03:12:00+00:00,1158
2024-05-11 03:13:00+00:00,989
2024-05-11 03:14:00+00:00,823
2024-05-11 03:15:00+00:00,736
2024-05-11 03:16:00+00:00,712
2024-05-11 03:17:00+00:00,747
2024-05-11 03:18:00+00:00,721
2024-05-11 03:19:00+00:00,696
2024-05-11 03:20:00+00:00,668
2024-05-11 03:21:00+00:00,654
2024-05-11 03:22:00+00:00,614
2024-05-11 03:23:00+00:00,567
2024-05-11 03:24:00+00:00,528
2024-05-11 03:25:00+00:00,506
2024-05-11 03:26:00+00:00,508
2024-05-11 03:27:00+00:00,525
2024-05-11 03:28:00+00:00,501
2024-05-11 03:29:00+00:00,495
2024-05-11 03:30:00+00:00,514
2024-05-11 03:31:00+00:00,511
2024-05-11 03:32:00+00:00,495
2024-05-11 03:33:00+00:00,475
2024-05-11 03:34:00+00:00,466
2024-05-11 03:35:00+00:00,550
2024-05-11 03:36:00+00:00,640
2024-05-11 03:37:00+00:00,698
2024-05-11 03:38:00+00:00,725
2024-05-11 03:39:00+00:00,734
2024-05-11 03:40:00+00:00,727
2024-05-11 03:41:00+00:00,719
2024-05-11 03:42:00+00:00,705
2024-05-11 03:43:00+00:00,718
2024-05-11 03:44:00+00:00,730
2024-05-11 03:45:00+00:00,767
2024-05-11 03:46:00+00:00,771
2024-05-11 03:47:00+00:00,894
2024-05-11 03:48:00+00:00,826
2024-05-11 03:49:00+00:00,753
2024-05-11 03:50:00+00:00,730
2024-05-11 03:51:00+00:00,679
2024-05-11 03:52:00+00:00,645
2024-05-11 03:53:00+00:00,637
2024-05-11 03:54:00+00:00,639
2024-05-11 03:55:00+00:00,653
2024-05-11 03:56:00+00:00,682
2024-05-11 03:57:00+00:00,686
2024-05-11 03:58:00+00:00,665
2024-05-11 03:59:00+00:00,722
2024-05-11 04:00:00+00:00,691
2024-05-11 04:01:00+00:00,762
2024-05-11 04:02:00+00:00,760
2024-05-11 04:03:00+00:00,720
2024-05-11 04:04:00+00:00,659
2024-05-11 04:05:00+00:00,597
2024-05-11 04:06:00+00:00,556
2024-05-11 04:07:00+00:00,515
2024-05-11 04:08:00+00:00,504
2024-05-11 04:09:00+00:00,531
2024-05-11 04:10:00+00:00,548
2024-05-11 04:11:00+00:00,570
2024-05-11 04:12:00+00:00,598
2024-05-11 04:13:00+00:00,601
